product_id,role_code,role_fit,notes
PRD-ED212D7E3C,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-9CCC6DB32E,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-DFFE75EB48,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-68E4686E4B,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-7E7BC96506,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-A12A620A18,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-5E2713887A,PLEURAL_BIOPSY_FORCEPS,Exact,Pleural biopsy forceps
PRD-C1F90B7445,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-AD1CD2C1B2,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-8287E5FFEF,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-3236D0CEDC,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-5FA4880E82,PLEUROSCOPE,Exact,Mini thoracoscope
PRD-67D1D03D3F,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-D2F1921685,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-4F64240AD0,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-A8B69D1E0B,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-40B834E981,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-8509EF4D1E,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
PRD-2058BA100A,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-AD5DB57EBC,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-5B271EC93B,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-B4E0EB9EFB,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-2FBD344316,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-1FE403B84C,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-2ACB51E58C,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-D99A37C035,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-BA86F45760,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-A1B7FC0BD4,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-6BF80B6E0D,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-4BB84F196B,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-01F519887A,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-0221D4FEAA,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-6E580584DD,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-1058B185EB,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver handpiece
PRD-6F8A951376,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-412ADCED34,IPC_INSERTION_KIT,Exact,Rocket IPC placement kit
PRD-6B7E932D54,IPC_INSERTION_KIT,Exact,Rocket IPC placement kit
PRD-2C648B78A4,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-13CE349B91,IPC_INSERTION_KIT,Exact,Rocket IPC placement kit
PRD-22A349ADEC,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-22A349ADEC,IPC_INSERTION_KIT,Primary,
PRD-A8F80E7C94,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-BACF8FDE9B,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-9FFD95C095,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-60C171D0E6,IPC_DRAINAGE_KIT,Exact,Rocket IPC drainage supply
PRD-C6BE641E4E,IPC_DRESSING_KIT,Exact,Rocket IPC dressing pack
PRD-F96AA87958,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-F96AA87958,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-8D82B325C6,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-8D82B325C6,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-7578C8D45A,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-7578C8D45A,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-2E6996BA6A,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-2E6996BA6A,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-6E2197DFEE,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-6E2197DFEE,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-F3BBB75E29,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-F3BBB75E29,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-D3E1DD19D2,IPC_MANAGEMENT_ACCESSORY,Exact,Rocket IPC management accessory
PRD-D3E1DD19D2,PLEURAL_DRAINAGE_ACCESSORY,Compatible,IPC accessory
PRD-A72E811F09,THORACENTESIS_KIT,Primary,
PRD-7E17F5F17E,PNEUMOTHORAX_KIT,Primary,
PRD-6EFB8B3386,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-733F2370BA,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-138ECF4319,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-CBD72081E8,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-FBE99854E1,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-7ACC124BE1,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-A0DF0074DB,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-7AA19EC9FD,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-6DB8E6BC3D,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-BBBE3C6465,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-D2C6029A70,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-6F74CF87DF,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-908A7EB205,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-7EE559B95F,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-81325BA145,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-0C3327D71D,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-0581A0B7D2,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-EF96863018,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-5255AADD2C,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-2CEB73CB15,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-9BBDA8D7D6,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-F980B28A34,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-8C9CE98C9B,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-13EE4FE542,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-DF6218682C,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-03B374F7B8,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-EFB3CF2E71,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-470EA6C7BA,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-4AECEED0C8,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-56932BDE51,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-D968D7AB8E,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-6BC9B48573,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-95C0E7E548,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-34598AB94A,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-9C53328A79,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-9DCC51E06A,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-963930CE88,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-9BAC333008,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-78354BF30F,AIRWAY_STENT_SEMS_COVERED,Primary,
PRD-C7EB76131F,PDT_KIT,Primary,
PRD-EA6F3E44C1,PDT_KIT,Primary,
PRD-64481A5C4F,PDT_KIT,Primary,
PRD-20CB4910F8,PDT_KIT,Primary,
PRD-FFA21E88CC,PDT_KIT,Primary,
PRD-1A152615A0,AIRWAY_STENT_PATIENT_SPECIFIC,Primary,
