slot_id,product_id,role_code,eligibility_status,visible_by_default,reason
SLOT-CD96ECF1DB,PRD-B2C431C0F9,CYTOLOGY_BRUSH,Prototype candidate,Yes,Primary fit for CYTOLOGY_BRUSH; source-backed and prototype-visible.
SLOT-CD96ECF1DB,PRD-5831011F6E,CYTOLOGY_BRUSH,Prototype candidate,Yes,Primary fit for CYTOLOGY_BRUSH; source-backed and prototype-visible.
SLOT-CD96ECF1DB,PRD-CB09A823A5,CYTOLOGY_BRUSH,Unverified candidate,No,Exact fit for CYTOLOGY_BRUSH; Hidden - current U.S. status unverified.
SLOT-9363E589C4,PRD-E803315936,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-152A0BFA3B,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-F408B46806,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-934DA56D92,TBNA_NEEDLE,Unverified candidate,No,Exact fit for TBNA_NEEDLE; Hidden - current U.S. status unverified.
SLOT-9363E589C4,PRD-DF989CBDCB,TBNA_NEEDLE,Unverified candidate,No,Exact fit for TBNA_NEEDLE; Hidden - current U.S. status unverified.
SLOT-9363E589C4,PRD-2F1A67DE53,TBNA_NEEDLE,Unverified candidate,No,Exact fit for TBNA_NEEDLE; Hidden - current U.S. status unverified.
SLOT-9363E589C4,PRD-A457429809,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-D4228B0E6F,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-25415AA480,TBNA_NEEDLE,Unverified candidate,No,Primary fit for TBNA_NEEDLE; Hidden - current U.S. status unverified.
SLOT-9363E589C4,PRD-7E601C1D9F,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-77145058F8,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-9363E589C4,PRD-5788C21B1E,TBNA_NEEDLE,Prototype candidate,Yes,Primary fit for TBNA_NEEDLE; source-backed and prototype-visible.
SLOT-EA38AE186D,PRD-2F7DDD739E,BRONCH_REPROCESSING_KIT,Prototype candidate,Yes,Primary fit for BRONCH_REPROCESSING_KIT; source-backed and prototype-visible.
SLOT-EA38AE186D,PRD-3ED9411F2F,BRONCH_REPROCESSING_KIT,Prototype candidate,Yes,Primary fit for BRONCH_REPROCESSING_KIT; source-backed and prototype-visible.
SLOT-7BFC6EB54E,PRD-0790420A76,GUIDE_SHEATH_KIT,Prototype candidate,Yes,Primary fit for GUIDE_SHEATH_KIT; source-backed and prototype-visible.
SLOT-7BFC6EB54E,PRD-E2EB4E573F,GUIDE_SHEATH_KIT,Prototype candidate,Yes,Primary fit for GUIDE_SHEATH_KIT; source-backed and prototype-visible.
SLOT-7BFC6EB54E,PRD-6D7A0E9DA8,GUIDE_SHEATH_KIT,Prototype candidate,Yes,Exact fit for GUIDE_SHEATH_KIT; source-backed and prototype-visible.
SLOT-7BFC6EB54E,PRD-6FF6668D03,GUIDE_SHEATH_KIT,Prototype candidate,Yes,Exact fit for GUIDE_SHEATH_KIT; source-backed and prototype-visible.
SLOT-09EF760638,PRD-707B8A1974,GUIDING_DEVICE,Unverified candidate,No,Primary fit for GUIDING_DEVICE; Hidden - current U.S. status unverified.
SLOT-54D7E08779,PRD-5EF986AAB1,BITE_BLOCK,Prototype candidate,Yes,Primary fit for BITE_BLOCK; source-backed and prototype-visible.
SLOT-54D7E08779,PRD-426476A0AB,BITE_BLOCK,Prototype candidate,Yes,Primary fit for BITE_BLOCK; source-backed and prototype-visible.
SLOT-EB37262191,PRD-E1E020F3BF,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-DD8657352D,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-D49EB30A21,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-D771E6D06A,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-2EAA2EFE2C,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-705623F89A,ENDOSCOPE_CLEANING_BRUSH,Prototype candidate,Yes,Primary fit for ENDOSCOPE_CLEANING_BRUSH; source-backed and prototype-visible.
SLOT-EB37262191,PRD-2616E505ED,ENDOSCOPE_CLEANING_BRUSH,Unverified candidate,No,Exact fit for ENDOSCOPE_CLEANING_BRUSH; Hidden - current U.S. status unverified.
SLOT-EB37262191,PRD-4BD7E911C3,ENDOSCOPE_CLEANING_BRUSH,Unverified candidate,No,Exact fit for ENDOSCOPE_CLEANING_BRUSH; Hidden - current U.S. status unverified.
SLOT-EB37262191,PRD-4E59B4CEB3,ENDOSCOPE_CLEANING_BRUSH,Unverified candidate,No,Exact fit for ENDOSCOPE_CLEANING_BRUSH; Hidden - current U.S. status unverified.
SLOT-239938A6A9,PRD-DF5BFBB99D,RADIAL_EBUS_PROBE,Unverified candidate,No,Exact fit for RADIAL_EBUS_PROBE; Hidden - current U.S. status unverified.
SLOT-239938A6A9,PRD-2E043ED827,RADIAL_EBUS_PROBE,Unverified candidate,No,Exact fit for RADIAL_EBUS_PROBE; Hidden - current U.S. status unverified.
SLOT-C9A4F576D5,PRD-34BAA70074,RADIAL_EBUS_DRIVE_UNIT,Unverified candidate,No,Exact fit for RADIAL_EBUS_DRIVE_UNIT; Hidden - current U.S. status unverified.
SLOT-4C2FE905D3,PRD-5902F1C231,BAL_KIT,Unverified candidate,No,Exact fit for BAL_KIT; Hidden - current U.S. status unverified.
SLOT-4C2FE905D3,PRD-FB2A9A64D9,BAL_KIT,Prototype candidate,Yes,Exact fit for BAL_KIT; source-backed and prototype-visible.
SLOT-4C2FE905D3,PRD-7F97F4EC47,BAL_KIT,Prototype candidate,Yes,Exact fit for BAL_KIT; source-backed and prototype-visible.
SLOT-4C2FE905D3,PRD-9AB8A5ECAC,BAL_KIT,Prototype candidate,Yes,Exact fit for BAL_KIT; source-backed and prototype-visible.
SLOT-4648848CC3,PRD-2FFEEB98B2,EBUS_SCOPE,Prototype candidate,Yes,Primary fit for EBUS_SCOPE; source-backed and prototype-visible.
SLOT-7DFA66EA2D,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-7DFA66EA2D,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-7DFA66EA2D,PRD-EA1D57AC9A,VIDEO_PROCESSOR,Prototype candidate,Yes,Primary fit for VIDEO_PROCESSOR; source-backed and prototype-visible.
SLOT-7DFA66EA2D,PRD-CE23D2A34E,VIDEO_PROCESSOR,Unverified candidate,No,Exact fit for VIDEO_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-92874E31E1,PRD-E04326B8E4,ULTRASOUND_PROCESSOR,Prototype candidate,Yes,Primary fit for ULTRASOUND_PROCESSOR; source-backed and prototype-visible.
SLOT-92874E31E1,PRD-2B8AACAB67,ULTRASOUND_PROCESSOR,Unverified candidate,No,Exact fit for ULTRASOUND_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-B19121A5B9,PRD-B3B30BCEE7,ULTRASOUND_CABLE,Prototype candidate,Yes,Primary fit for ULTRASOUND_CABLE; source-backed and prototype-visible.
SLOT-93655BF7C4,PRD-C094F5AF07,EBUS_BALLOON,Prototype candidate,Yes,Primary fit for EBUS_BALLOON; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-2302DA77DA,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-73BBBA8747,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-DF30B54282,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-5CBD1FD1E3,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-F2007DBCC0,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-F82300D570,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-F3307DB1D4,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-2D0C9B936A,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-3F51C7D66F,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-5CC8131FDE,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-2DA93F54B9,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-86388D0916,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-19AC7F0794,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Exact fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-62FB291C50,EBUS_NEEDLE_FNA,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNA; Hidden until verified.
SLOT-1AF4BEFE3B,PRD-4A3F2CCBBF,EBUS_NEEDLE_FNA,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNA; Hidden until verified.
SLOT-1AF4BEFE3B,PRD-D44D27C76E,EBUS_NEEDLE_FNA,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNA; Hidden until verified.
SLOT-1AF4BEFE3B,PRD-DF1BEBD0C9,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-664CA0CB26,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-E393622AEC,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-365451442E,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-B9CF43923C,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-1BCD8D38BC,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-2EBBDD96EC,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-6D9A7A7E79,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-1AF4BEFE3B,PRD-0D6E4DB711,EBUS_NEEDLE_FNA,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNA; source-backed and prototype-visible.
SLOT-B83EBD2FBB,PRD-EB513BCB63,EBUS_NEEDLE_FNB,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNB; source-backed and prototype-visible.
SLOT-B83EBD2FBB,PRD-D826F63F9A,EBUS_NEEDLE_FNB,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNB; source-backed and prototype-visible.
SLOT-B83EBD2FBB,PRD-DF1D438D54,EBUS_NEEDLE_FNB,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNB; source-backed and prototype-visible.
SLOT-B83EBD2FBB,PRD-E6ED309802,EBUS_NEEDLE_FNB,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNB; source-backed and prototype-visible.
SLOT-B83EBD2FBB,PRD-AEEAFB2957,EBUS_NEEDLE_FNB,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNB; Hidden until verified.
SLOT-B83EBD2FBB,PRD-609D197124,EBUS_NEEDLE_FNB,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNB; Hidden until verified.
SLOT-B83EBD2FBB,PRD-B54B621217,EBUS_NEEDLE_FNB,Unverified candidate,No,Primary fit for EBUS_NEEDLE_FNB; Hidden until verified.
SLOT-B83EBD2FBB,PRD-0D6E4DB711,EBUS_NEEDLE_FNB,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_FNB; source-backed and prototype-visible.
SLOT-D08C74941A,PRD-C2875D269C,EBUS_MINIFORCEPS,Prototype candidate,Yes,Primary fit for EBUS_MINIFORCEPS; source-backed and prototype-visible.
SLOT-76F4405D68,PRD-0BAE92E0E1,SPECIMEN_TRAP,Unverified candidate,No,Primary fit for SPECIMEN_TRAP; Hidden until verified.
SLOT-76F4405D68,PRD-129E6C270A,SPECIMEN_TRAP,Unverified candidate,No,Exact fit for SPECIMEN_TRAP; Hidden - current U.S. status unverified.
SLOT-76F4405D68,PRD-019030A1C7,SPECIMEN_TRAP,Unverified candidate,No,Exact fit for SPECIMEN_TRAP; Hidden - current U.S. status unverified.
SLOT-76F4405D68,PRD-0A2ABE77F9,SPECIMEN_TRAP,Unverified candidate,No,Exact fit for SPECIMEN_TRAP; Hidden - current U.S. status unverified.
SLOT-CD12842559,PRD-EB1A3E8F85,EBUS_NEEDLE_ADAPTER,Prototype candidate,Yes,Primary fit for EBUS_NEEDLE_ADAPTER; source-backed and prototype-visible.
SLOT-E8F0B48B49,PRD-60785178C9,VACUUM_LOCKING_SYRINGE,Prototype candidate,Yes,Exact fit for VACUUM_LOCKING_SYRINGE; source-backed and prototype-visible.
SLOT-E8F0B48B49,PRD-17F5A03227,VACUUM_LOCKING_SYRINGE,Prototype candidate,Yes,Exact fit for VACUUM_LOCKING_SYRINGE; source-backed and prototype-visible.
SLOT-E8F0B48B49,PRD-188391A3A6,VACUUM_LOCKING_SYRINGE,Prototype candidate,Yes,Exact fit for VACUUM_LOCKING_SYRINGE; source-backed and prototype-visible.
SLOT-E8F0B48B49,PRD-7CAB35AC24,VACUUM_LOCKING_SYRINGE,Prototype candidate,Yes,Exact fit for VACUUM_LOCKING_SYRINGE; source-backed and prototype-visible.
SLOT-E8F0B48B49,PRD-1469E79896,VACUUM_LOCKING_SYRINGE,Prototype candidate,Yes,Exact fit for VACUUM_LOCKING_SYRINGE; source-backed and prototype-visible.
SLOT-B79D3CF198,PRD-9CE6992373,FLEX_SCOPE_THERAPEUTIC,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_THERAPEUTIC; source-backed and prototype-visible.
SLOT-B79D3CF198,PRD-BC936E9D71,FLEX_SCOPE_THERAPEUTIC,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_THERAPEUTIC; source-backed and prototype-visible.
SLOT-B79D3CF198,PRD-4A04124FF2,FLEX_SCOPE_THERAPEUTIC,Unverified candidate,No,Primary fit for FLEX_SCOPE_THERAPEUTIC; Hidden until verified.
SLOT-6BCA0B7A49,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-6BCA0B7A49,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-6BCA0B7A49,PRD-EA1D57AC9A,VIDEO_PROCESSOR,Prototype candidate,Yes,Primary fit for VIDEO_PROCESSOR; source-backed and prototype-visible.
SLOT-6BCA0B7A49,PRD-CE23D2A34E,VIDEO_PROCESSOR,Unverified candidate,No,Exact fit for VIDEO_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-14453819D5,PRD-A2C49C9352,CRYOPROBE_FLEX,Unverified candidate,No,Primary fit for CRYOPROBE_FLEX; Hidden - non-U.S. catalog / U.S. status unverified.
SLOT-14453819D5,PRD-6C2199C862,CRYOPROBE_FLEX,Unverified candidate,No,Primary fit for CRYOPROBE_FLEX; Hidden - non-U.S. catalog / U.S. status unverified.
SLOT-14453819D5,PRD-7DC3645CFA,CRYOPROBE_FLEX,Unverified candidate,No,Primary fit for CRYOPROBE_FLEX; Hidden - non-U.S. catalog / U.S. status unverified.
SLOT-14453819D5,PRD-05670F1B5F,CRYOPROBE_FLEX,Unverified candidate,No,Primary fit for CRYOPROBE_FLEX; Hidden - non-U.S. catalog / U.S. status unverified.
SLOT-1647A73048,PRD-9844E2B578,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-D630438171,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-2677F0C69F,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-D5A6823E45,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-C88B1CD284,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-9C633556C2,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-BEB189750B,FOREIGN_BODY_FORCEPS_FLEX,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_FORCEPS_FLEX; source-backed and prototype-visible.
SLOT-1647A73048,PRD-0F30F277C1,FOREIGN_BODY_FORCEPS_FLEX,Unverified candidate,No,Exact fit for FOREIGN_BODY_FORCEPS_FLEX; Hidden - current U.S. status unverified.
SLOT-115310F554,PRD-B1203FF71F,FOREIGN_BODY_BASKET,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_BASKET; source-backed and prototype-visible.
SLOT-115310F554,PRD-4E9069C30F,FOREIGN_BODY_BASKET,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_BASKET; source-backed and prototype-visible.
SLOT-115310F554,PRD-A2FCA81CFA,FOREIGN_BODY_BASKET,Unverified candidate,No,Exact fit for FOREIGN_BODY_BASKET; Hidden - current U.S. status unverified.
SLOT-115310F554,PRD-212BC58910,FOREIGN_BODY_BASKET,Unverified candidate,No,Exact fit for FOREIGN_BODY_BASKET; Hidden - current U.S. status unverified.
SLOT-115310F554,PRD-F43B951B75,FOREIGN_BODY_BASKET,Unverified candidate,No,Primary fit for FOREIGN_BODY_BASKET; Hidden until verified.
SLOT-115310F554,PRD-D532D5406F,FOREIGN_BODY_BASKET,Unverified candidate,No,Primary fit for FOREIGN_BODY_BASKET; Hidden until verified.
SLOT-115310F554,PRD-C2CB78AC4C,FOREIGN_BODY_BASKET,Prototype candidate,Yes,Primary fit for FOREIGN_BODY_BASKET; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-94E33ED243,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-B8BB774CB6,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-BDC093DB61,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-9E6034F109,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-2B5132F8C5,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-189E7EF27A,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Primary fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-771F462726,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-E1B889E869,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-BD2D495AB7,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-4361785147,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-7ED371400F,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-937DC338A9,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-36CD5DBC39,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-698A0D25B4,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-9D5C45AA6F,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-1EC996BD63,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-E46E521D1C,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-3FE6796B6D,PRD-6A26802196,AIRWAY_BALLOON_DILATOR,Prototype candidate,Yes,Exact fit for AIRWAY_BALLOON_DILATOR; source-backed and prototype-visible.
SLOT-D43C866FB5,PRD-602AA2F147,PULMONARY_GUIDEWIRE,Prototype candidate,Yes,Primary fit for PULMONARY_GUIDEWIRE; source-backed and prototype-visible.
SLOT-D43C866FB5,PRD-5F801B5A8E,PULMONARY_GUIDEWIRE,Prototype candidate,Yes,Primary fit for PULMONARY_GUIDEWIRE; source-backed and prototype-visible.
SLOT-D43C866FB5,PRD-02BE5F7D32,PULMONARY_GUIDEWIRE,Prototype candidate,Yes,Exact fit for PULMONARY_GUIDEWIRE; source-backed and prototype-visible.
SLOT-D43C866FB5,PRD-C2115BE6BB,PULMONARY_GUIDEWIRE,Prototype candidate,Yes,Exact fit for PULMONARY_GUIDEWIRE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-8A08163BA1,INFLATION_DEVICE,Prototype candidate,Yes,Primary fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-35EC8EE328,INFLATION_DEVICE,Prototype candidate,Yes,Primary fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-61915862CE,INFLATION_DEVICE,Prototype candidate,Yes,Primary fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-B8D6260C23,INFLATION_DEVICE,Prototype candidate,Yes,Exact fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-1D568615A4,INFLATION_DEVICE,Prototype candidate,Yes,Exact fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-CF1E28501A,INFLATION_DEVICE,Prototype candidate,Yes,Exact fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-7412B3318B,PRD-DAA7B0A0DF,INFLATION_DEVICE,Prototype candidate,Yes,Exact fit for INFLATION_DEVICE; source-backed and prototype-visible.
SLOT-45D721710F,PRD-44704ED825,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-63EDA47A7D,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-237B24FE49,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-633391A337,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-05780FEDD7,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-EB0DE6C03A,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-071DA49031,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
SLOT-45D721710F,PRD-3D8AEACE11,AIRWAY_STENT_SEMS_COVERED,Prototype candidate,Yes,Primary fit for AIRWAY_STENT_SEMS_COVERED; source-backed and prototype-visible.
